"All","Semua",module,Magento_AdminGws
"None","Tidak ada",module,Magento_AdminGws
"Allowed Scopes","Cakupan yang Diizinkan",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","More permissions are needed to delete the ""%1"" item.",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","Anda memerlukan izin tambahan untuk menerapkan beberapa pembaruan aturan.",module,Magento_AdminGws
"More permissions are needed to view this item.","More permissions are needed to view this item.",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","This entity needs to be assigned to a store view. Verify the entity assignment and try again.",module,Magento_AdminGws
"This item needs to be assigned to a store view.,module,Magento_AdminGws
Please select a website for this product in ""Product in Websites"".","This item needs to be assigned to a store view.,module,Magento_AdminGws
Please select a website for this product in ""Product in Websites"".",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","Orders can only be completed in an active store. Verify the store and try again.",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","This item needs to be assigned to a store view. Assign item and try again.",module,Magento_AdminGws
"More permissions are needed to save this item.","Izin lain diperlukan untuk menyimpan item ini.",module,Magento_AdminGws
"More permissions are needed to delete this item.","More permissions are needed to delete this item.",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","At least one website or store group needs to be selected. Select and try again.",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","More permissions are needed to set All Scopes to a Role.",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","The ""%1"" website ID is incorrect. Verify the website ID and try again.",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","Anda perlu lebih banyak izin untuk mengakses situs web ""%1"".",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","The ""%1"" store ID is incorrect. Verify the store ID and try again.",module,Magento_AdminGws
"More permissions are needed to save this setting.","More permissions are needed to save this setting.",module,Magento_AdminGws
"Role Scopes","Cakupan Wewenang",module,Magento_AdminGws
"Custom","Ubah Suai",module,Magento_AdminGws
"Read Details","Baca Rincian",module,Magento_AdminNotification
"Mark as Read","Tandai telah Dibaca",module,Magento_AdminNotification
"Are you sure?","Apakah kamu yakin?",module,Magento_AdminNotification
"Remove","Hapus",module,Magento_AdminNotification
"Messages Inbox","Pesan Kotak masuk",module,Magento_AdminNotification
"You have %1 new system messages","You have %1 new system messages one",module,Magento_AdminNotification
"You have %1 new system message","You have %1 new system message you",module,Magento_AdminNotification
"Incoming Message","Pesan masuk",module,Magento_AdminNotification
"close","tutup",module,Magento_AdminNotification
"Notifications","Pemberitahuan",module,Magento_AdminNotification
"The message has been marked as Read.","Pesan telah ditandai sebagai telah terbaca.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Kami tidak dapat menandai notifikasi sebagai Baca karena adanya kesalahan.",module,Magento_AdminNotification
"Please select messages.","Silahkan pilih pesan.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Sebanyak %1 record(s) telah ditandai sebagai Baca.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Total %1 record(s) telah dihapus.",module,Magento_AdminNotification
